id|persona_id|cargo|fecha|fecha_final|activo|usercreated|usermodified|created_at|updated_at
650|286|Otros Servicios Departamento Legal Major League Soccer L.L.C.|14/05/2007|24/08/2007|1|NA|NA|2010-02-22T21:35:07Z|2010-02-22T21:35:07Z
651|286|Otros Servicios Consultor Akiris de Colombia S.A.|04/10/2004|30/06/2005|1|NA|NA|2010-02-22T21:35:07Z|2010-02-22T21:35:07Z
652|2263|Otros Servicios Presidente Empresa de Energia del Quindio|NA|NA|1|NA|NA|2010-02-23T02:18:14Z|2010-02-23T02:18:14Z
653|2322|Agricola gerente seccSan Salberto Fedearroz|NA|NA|1|NA|NA|2010-02-24T17:56:06Z|2010-02-24T17:56:06Z
654|2322|Estatal Recaudacion Dian|NA|NA|1|NA|NA|2010-02-24T17:56:06Z|2010-02-24T17:56:06Z
655|2322|Otros Servicios Asesor financiero independiente varios|NA|NA|1|NA|NA|2010-02-24T17:56:06Z|2010-02-24T17:56:06Z
656|1378|Servicios de Salud Coordinadora de PYP IMSALUD|NA|NA|1|NA|NA|2010-02-26T21:48:19Z|2010-02-26T21:48:19Z
657|1378|Servicios de Salud Recursos Humanos SISO LTDA.|NA|NA|1|NA|NA|2010-02-26T21:48:19Z|2010-02-26T21:48:19Z
658|2345|Ingenieria y Servicios de Construccion AXILIAR DEL INGENIERO ELECTRICO JUMELEC|03/02/2007|01/05/2009|1|NA|NA|2010-02-28T05:53:18Z|2010-02-28T05:53:18Z
659|2345|Ingenieria y Servicios de Construccion CONTRATISTA INDEPENDIENTE|15/01/2002|NA|1|NA|NA|2010-02-28T05:53:18Z|2010-02-28T05:53:18Z
660|2345|Ingenieria y Servicios de Construccion SUPERVISOR ASENTEL MEDELLIN L.T.D.A|15/06/2009|15/12/2009|1|NA|NA|2010-02-28T05:53:18Z|2010-02-28T05:53:18Z
661|2361|Educacion y Conocimiento Profesor Pontificia Universidad Javeriana|NA|NA|1|NA|NA|2010-03-01T19:26:47Z|2010-03-01T19:26:47Z
662|2361|Educacion y Conocimiento Profesor Universidad de la Salle|NA|NA|1|NA|NA|2010-03-01T19:26:47Z|2010-03-01T19:26:47Z
663|2361|Medio Ambiente Consultor en planeación Urbana y regional independiente|NA|NA|1|NA|NA|2010-03-01T19:26:47Z|2010-03-01T19:26:47Z
664|2305|Estatal ASESORA JURIDICA Alcaldía de Puerto Nariño (Amazonas)|01/01/1998|31/08/1998|1|NA|NA|2010-03-03T01:21:52Z|2010-03-03T01:21:52Z
665|2305|Estatal COORDINADORA DE CONVENIOS Alcaldías de Boyacá Casanare y Sucre|01/01/1999|31/12/1999|1|NA|NA|2010-03-03T01:21:52Z|2010-03-03T01:21:52Z
666|2305|Estatal COORDINADORA DE CONVENIO Contraloria General de la República|01/12/1998|31/08/1999|1|NA|NA|2010-03-03T01:35:03Z|2010-03-03T01:35:03Z
667|2305|Estatal ASISTENTE UNIDAD DE TRABAJO LEGISLATIVO Senado de la República|01/07/2000|31/08/2001|1|NA|NA|2010-03-03T01:35:03Z|2010-03-03T01:35:03Z
668|2305|Estatal ASISTENTE UNIDAD DE TRABAJO LEGISLATIVO Senado de la República|01/09/2001|31/08/2005|1|NA|NA|2010-03-03T01:35:03Z|2010-03-03T01:35:03Z
672|1894|Otros Servicios Codirector Nacional Partido Verde|02/10/2009|01/04/2010|1|NA|NA|2010-03-03T19:02:33Z|2010-03-03T19:02:33Z
673|1894|Otros Servicios Consultor PNUD IDEA|01/01/2007|NA|1|NA|NA|2010-03-03T19:02:33Z|2010-03-03T19:02:33Z
674|1894|Otros Servicios Director IDRD|NA|NA|1|NA|NA|2010-03-03T19:02:33Z|2010-03-03T19:02:33Z
675|1498|Educacion y Conocimiento promotora comunitaria fundacion gotas de amor|15/03/2003|15/01/2004|1|NA|NA|2010-03-07T20:18:36Z|2010-03-07T20:18:36Z
676|1498|Educacion y Conocimiento agente comunitaria fundacion  REI|01/03/2008|28/02/2010|1|NA|NA|2010-03-07T20:18:36Z|2010-03-07T20:18:36Z
677|1498|Educacion y Conocimiento agente educativa FUDESCO|09/01/1998|30/06/1998|1|NA|NA|2010-03-07T20:18:36Z|2010-03-07T20:18:36Z
678|2383|Estatal Asesor para la implementación de la Política Pública LGBT Alcaldía Mayor de Bogotá|NA|NA|1|NA|NA|2010-03-08T23:36:19Z|2010-03-08T23:39:25Z
100|484|Servicios de Salud Gineco Obstetra de Guardia Sanatorio 15 De Diciembre Buenos Aires Argentina|07/11/1993|12/12/1994|1|NA|NA|2010-01-17T17:34:59Z|2010-04-06T16:34:08Z
101|484|Servicios de Salud Gineco Obstetra de Guardia Clínica Ravvson Buenos Aires Argentina|02/08/1992|12/12/1994|1|NA|NA|2010-01-17T17:34:59Z|2010-04-06T16:34:08Z
102|484|Servicios de Salud Director Hospital San Agustín-Fonseca La Guajira|09/02/1989|20/03/1991|1|NA|NA|2010-01-17T17:34:59Z|2010-04-06T16:34:08Z
704|2111|Estatal Asesor Ministerio de Hacienda|01/01/2001|31/12/2001|1|NA|NA|2010-04-30T15:15:00Z|2010-04-30T15:15:00Z
103|484|Servicios de Salud Gineco-Obstetra de Planta Hospital San Rafael San Juan del Cesar La Guajira|10/02/1995|15/04/1997|1|NA|NA|2010-01-17T17:34:59Z|2010-04-06T16:34:08Z
104|484|Servicios de Salud Gineco Obstetra de Planta Hospital San Agustí Fonseca La Guajira|10/02/1995|15/04/1997|1|NA|NA|2010-01-17T17:34:59Z|2010-04-06T16:34:08Z
272|992|Envases  y Empaques Gerente General Idema|01/01/1972|31/12/1973|1|NA|NA|2010-01-17T17:35:00Z|2010-04-06T22:05:22Z
189|790|Estatal Consejero de Seguridad Nacional Presidencia de la República|01/01/1990|31/12/1991|1|NA|NA|2010-01-17T17:34:59Z|2010-04-07T14:40:48Z
190|790|Estatal Director del Plan Nacional de Rehabilitaci?N Presidencia de la República|01/01/1986|31/12/1988|1|NA|NA|2010-01-17T17:34:59Z|2010-04-07T14:40:48Z
191|790|Estatal Consejero Presidencial para la Paz Presidencia de la República|01/01/1988|31/12/1990|1|NA|NA|2010-01-17T17:35:00Z|2010-04-07T14:40:48Z
353|1222|Estatal Miembro de la Junta Directiva Asoholstein Nacional|01/06/1993|31/05/1995|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T15:59:39Z
354|1222|Servicios de Salud Presidente Colegio de Médicos Veterinarios de Boyacá|01/01/1991|31/12/1994|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T15:59:39Z
355|1222|Estatal Vicepresidente Asociación Departamental de Alcaldes De Boyaca|01/01/1988|31/12/1990|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T15:59:39Z
356|1222|Estatal Presidente Centro de Atención Integral al Sector Agropecuario|01/05/1995|31/12/1995|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T15:59:39Z
312|1192|Estatal Subdirector Territorial Nacional Instituto Colombiano De Bienestar Familiar|01/01/2003|01/09/2004|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T16:29:56Z
313|1192|Estatal Director Regional Antioquia Instituto Colombiano De Bienestar Familiar|15/09/2004|31/12/2004|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T16:29:56Z
314|1192|Estatal Secretario de Salud Departamento Del  Tolima|01/01/1990|31/12/1992|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T16:29:56Z
315|1192|Estatal Director Instituto Colombiano De Bienestar Familiar|01/01/1992|31/12/2002|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T16:29:56Z
316|1192|Estatal Subdirector Territorial Nacional Instituto Colombiano De Bienestar Familiar|01/01/2004|31/07/2005|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T16:29:56Z
317|1192|Estatal Medico Rural y Auxiliar Hospital San Juan Bautista De Caparral Tolima|30/09/1980|30/12/1981|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T16:29:56Z
318|1192|Estatal Director Hospital La Candelaria De Purificaci?N Tolima|31/12/1984|31/12/1990|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T16:29:56Z
44|313|Instrumentos y Aparatos Gerente de Mantenimiento Máquinas Registradoras Hugin Acepala Ltda|06/12/2005|06/12/2005|1|NA|NA|2010-01-17T17:34:58Z|2010-04-08T17:54:23Z
46|313|Otros Servicios Ingeniero de Mantenimiento en el área de Instrumentación Analítica Instrumentación S.A.|06/12/2005|06/12/2005|1|NA|NA|2010-01-17T17:34:58Z|2010-04-08T17:54:23Z
47|313|Otros Servicios Ingeniero de Mantenimiento Idear De Colombia|06/12/2005|06/12/2005|1|NA|NA|2010-01-17T17:34:58Z|2010-04-08T17:54:23Z
341|1214|Estatal Capitán de la Reserva Ejército Nacional|20/07/2006|20/07/2006|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T21:13:12Z
342|1214|Estatal Coordinador Internacional Campaña a la Presidencia de la República del Doctor Luis Carlos Galán Sarmiento|01/06/1981|20/07/1982|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T21:13:12Z
343|1214|Estatal Miembro de Junta Directiva Instituto Colombiano de Bienestar Familiar|01/01/1985|31/12/1986|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T21:13:12Z
344|1214|Estatal Secretario de Tránsito y Transportes de Bogotá Secretaría de Tránsito y Transportes de Bogotá|01/06/1990|30/06/1991|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T21:13:12Z
345|1214|Estatal Superintendente del Subsidio Familiar Superintendencia de Subsidio Familiar|01/09/1985|30/09/1986|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T21:13:12Z
346|1214|Estatal Superintendente de Sociedades Ad-Hoc Superintendencia de Sociedades|01/08/1985|31/08/1985|1|NA|NA|2010-01-17T17:35:01Z|2010-04-08T21:13:12Z
706|847|Estatal Ministro de Comercio Ministerio de Comercio|01/01/1995|31/12/1996|1|NA|NA|2010-05-13T17:15:16Z|2010-05-13T17:15:16Z
707|847|Estatal Secretario de Hacienda Alcaldía de Medellín|01/01/1978|31/12/1980|1|NA|NA|2010-05-13T17:15:16Z|2010-05-13T18:09:41Z
708|847|Estatal Canciller Ministerio de Relaciones Exteriores|01/01/1998|31/12/2001|1|NA|NA|2010-05-13T17:15:16Z|2010-05-13T18:09:41Z
182|713|Telecomunicaciones Fundador y Presidente Cable Unión de Occidente S.A.|01/01/2000|30/08/2001|1|NA|NA|2010-01-17T17:34:59Z|2010-05-14T16:37:38Z
175|686|Estatal Personero Personería Depto Nariño|01/01/1973|31/12/1974|1|NA|NA|2010-01-17T17:34:59Z|2010-05-14T18:24:39Z
165|623|Estatal Secretario de Educación Gobernación del Meta|01/01/1975|31/12/1976|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T16:05:58Z
167|623|Otros Servicios Director Caja de Compensación Familiar del Meta|01/01/1984|31/12/1985|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T16:05:58Z
168|623|Estatal Delegado F.E.R Meta Ministerio de Educación|01/01/1974|31/12/1975|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T16:05:58Z
159|601|Servicios de Salud Jefe Atención Médica Caprecom Regional Antioquia Córdoba y Chocó|01/08/1992|31/12/1992|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T16:13:24Z
709|370|Estatal Personero Persobnería Ovejas Sucre|01/01/1987|31/12/1987|1|NA|NA|2010-05-19T19:33:46Z|2010-05-19T19:33:46Z
710|370|Estatal Director Administrativo y Financiero Inscredial Sucre|01/12/1988|21/02/1989|1|NA|NA|2010-05-19T19:33:46Z|2010-05-19T19:40:45Z
711|370|Estatal Auditor Regional de Salud Pública Sucre Contraloría General de la Nación|24/08/1989|31/10/1990|1|NA|NA|2010-05-19T19:33:46Z|2010-05-19T19:40:45Z
712|370|Estatal Delegado del Ministerio de Educación Nacional Fondo Educativo Regional de Sucre|01/11/1990|01/11/1993|1|NA|NA|2010-05-19T19:33:46Z|2010-05-19T19:40:45Z
684|2039|Estatal Asesor Interventoría al Plan Ambiental Indígena del Departamento comunidades de la cuenca del Río Cauca. Gobernación del Cauca|01/12/1999|30/11/2000|1|NA|NA|2010-04-20T21:01:43Z|2010-04-20T21:01:43Z
685|2039|Estatal Asesor Interventoría covenio interadministrativo Municipio de Jambaló y Gobernación del Cauca para la ejecución de los recursos EPS|01/12/1999|31/01/2001|1|NA|NA|2010-04-20T21:01:43Z|2010-04-20T21:01:43Z
686|2039|Estatal Coordinador Regional Delegación Red de Solidaridad del Valle del Cauca|01/01/1995|30/05/1999|1|NA|NA|2010-04-20T21:01:43Z|2010-04-20T21:01:43Z
687|2039|Estatal Coordinador Regional Cauca Plan Nacional de Rehabilitación|01/01/1994|31/12/1994|1|NA|NA|2010-04-20T21:01:43Z|2010-04-20T21:01:43Z
122|512|Estatal Secretario Secretaría de Obras Públicas de Campoalegre|01/01/1992|31/12/1998|1|NA|NA|2010-01-17T17:34:59Z|2010-04-23T15:08:28Z
326|1202|Estatal Gerente y Creador  de la Empresa de Servicios Públicos del Municipio de Belén de Umbría Empresa Municipal  de Servicios Públicos Belén de Umbría|02/09/1999|05/09/2000|1|NA|NA|2010-01-17T17:35:01Z|2010-04-26T21:00:46Z
688|348|Estatal Contralor Departamental Gobernación de Santander|01/07/1985|31/12/1987|1|NA|NA|2010-04-27T19:15:17Z|2010-04-27T19:15:17Z
689|348|Estatal Cónsul Miami Ministerio de Relaciones Exteriores|01/01/1982|31/12/1983|1|NA|NA|2010-04-27T19:15:17Z|2010-04-27T19:15:17Z
690|2520|Estatal Secretario Desarrollo Gobernación de Santander|01/01/2004|31/12/2007|1|NA|NA|2010-04-27T20:19:21Z|2010-04-27T20:19:21Z
691|2521|Estatal Secretario de Gobierno Gobernación de Santander|01/01/2004|31/12/2006|1|NA|NA|2010-04-27T20:34:20Z|2010-04-27T20:34:20Z
692|2539|Estatal Secretario de Educación Alcaldía de Buenaventura|01/01/2008|28/02/2009|1|NA|NA|2010-04-28T18:55:56Z|2010-04-28T18:55:56Z
693|118|Estatal Jefe Departamento de Planeación de Tierras Inscredial|01/11/1980|25/07/1994|1|NA|NA|2010-04-29T14:49:16Z|2010-04-29T14:49:16Z
694|118|Otros Servicios Presidente Fenaltrase|01/03/1995|25/03/2002|1|NA|NA|2010-04-29T14:49:16Z|2010-04-29T14:49:16Z
695|407|Estatal Director Administración Postal Nacional|01/01/1980|31/12/1982|1|NA|NA|2010-04-29T15:41:57Z|2010-04-29T15:41:57Z
696|407|Estatal Director Dirección de Impuestos Distritales|01/01/1979|31/12/1979|1|NA|NA|2010-04-29T15:41:57Z|2010-04-29T15:41:57Z
697|407|Estatal Director Acción Comunal Cundinamarca|01/01/1977|31/12/1978|1|NA|NA|2010-04-29T15:41:57Z|2010-04-29T15:41:57Z
698|128|Educacion y Conocimiento Coordinador Comité Divulgación Cívica Cámara de Comercio de Cali|18/01/1988|31/07/1989|1|NA|NA|2010-04-29T16:47:39Z|2010-04-29T16:47:39Z
699|128|Otros Servicios Director Ejecutivo Fundación por Colombia Capítulo Valle|15/08/1989|15/08/1990|1|NA|NA|2010-04-29T16:47:39Z|2010-04-29T16:47:39Z
700|128|Otros Servicios Asistente de Presidencia Fundaprogreso|01/10/1990|31/08/1992|1|NA|NA|2010-04-29T16:47:39Z|2010-04-29T16:47:39Z
701|128|Otros Servicios Secretario general Concurso Alcalde del Año|01/02/1991|31/12/1992|1|NA|NA|2010-04-29T16:47:39Z|2010-04-29T16:47:39Z
702|493|Estatal Jefe de control posterior Auditoria Emcali|01/01/1980|31/12/1988|1|NA|NA|2010-04-29T21:19:26Z|2010-04-29T21:19:26Z
703|493|Estatal Auditoria Contraloría Gobernación del Valle|01/01/1971|31/12/1978|1|NA|NA|2010-04-29T21:19:26Z|2010-04-29T21:19:26Z
109|510|Estatal Director Casa de Cultura Alcaldía de Curumaní|01/01/1990|31/12/1991|1|NA|NA|2010-01-17T17:34:59Z|2010-04-30T16:05:35Z
54|346|Otros Servicios Fundador y Presidente Movimiento Juventud por el Guaviare|22/01/1992|31/12/1994|1|NA|NA|2010-01-17T17:34:58Z|2010-04-30T19:56:53Z
55|346|Otros Servicios Secretario de Cultura Gobernación del Guaviare|01/04/1998|31/03/1999|1|NA|NA|2010-01-17T17:34:58Z|2010-04-30T19:56:53Z
56|7|Estatal Jefe de Valorización Gobernación del Quindío|21/10/1982|06/05/1985|1|NA|NA|2010-01-17T17:34:58Z|2010-04-30T20:12:51Z
439|41|Estatal Asesor Consejería Presidencial para la Paz|01/01/1992|01/01/1993|1|NA|NA|2010-01-21T21:49:48Z|2010-05-03T18:38:35Z
446|41|Estatal Conjuez Sala Penal Honorable Tribunal Superior De Popay Tribunal Superior de Popayán|02/07/1985|02/06/1986|1|NA|NA|2010-01-21T21:49:48Z|2010-05-03T18:38:35Z
447|41|Estatal Senador De La República Senado de la República|20/07/2006|20/07/2010|1|NA|NA|2010-01-21T21:49:48Z|2010-05-03T18:38:35Z
451|41|Estatal Gobernador Gobernación del Cauca|01/01/1990|01/01/1991|1|NA|NA|2010-01-21T21:49:48Z|2010-05-03T18:38:35Z
163|612|Estatal Cónsul General de Colombia en Barcelona (España) Ministerio de Relaciones Exteriores|10/01/1992|30/11/1993|1|NA|NA|2010-01-17T17:34:59Z|2010-05-03T20:33:54Z
171|289|Estatal Secretario Secretaría Privada Cancillería Colombiana|01/01/1984|31/12/1986|1|NA|NA|2010-01-17T17:34:59Z|2010-05-03T21:40:04Z
705|647|Vehiculos y otros medios de transporte Gerente General Transportes Montejo|18/08/2001|15/12/2001|1|NA|NA|2010-05-04T14:56:50Z|2010-05-04T14:56:50Z
94|28|Estatal Secretario Privado Ministerio de Desarrollo Economico|01/07/1990|30/11/1991|1|NA|NA|2010-01-17T17:34:58Z|2010-05-04T19:22:23Z
95|28|Estatal Jefe de Comunicaciones Asociación Colombiana Moderna|06/07/1993|30/07/1994|1|NA|NA|2010-01-17T17:34:58Z|2010-05-04T19:22:23Z
188|756|Otros Servicios Secretario General y Vicepresidente de Recursos Humanos Banco Popular|07/01/1990|31/12/1992|1|NA|NA|2010-01-17T17:34:59Z|2010-05-04T20:07:25Z
400|1276|Otros Servicios Presidente Colcoke S.A.|01/01/2002|01/01/2003|1|NA|NA|2010-01-17T17:35:02Z|2010-05-06T16:39:14Z
401|1276|Acuicola y Pesquero Presidente Comercializadora Catalina Fish|01/01/1999|01/01/2001|1|NA|NA|2010-01-17T17:35:02Z|2010-05-06T16:39:14Z
402|1276|Audiovisuales Gerente Oiga Vea Television - TelepacíFico|01/01/1989|01/01/1993|1|NA|NA|2010-01-17T17:35:02Z|2010-05-06T16:39:14Z
403|1276|Otros Servicios Piloto Comercial Sector Privado|01/01/1983|01/01/1988|1|NA|NA|2010-01-17T17:35:02Z|2010-05-06T16:39:14Z
404|1276|Estatal Gerente Mincesar S.A.|01/01/2005|01/01/2007|1|NA|NA|2010-01-17T17:35:02Z|2010-05-06T16:39:14Z
301|1091|Estatal Inspector Tercero Municipal Alcaldía de Sogamoso|01/01/1989|31/12/1990|1|NA|NA|2010-01-17T17:35:01Z|2010-05-10T22:05:13Z
302|1091|Courriers Presidente Servipostal R.E Ltda|01/01/1993|31/12/2005|1|NA|NA|2010-01-17T17:35:01Z|2010-05-10T22:05:13Z
289|1055|Estatal Gobernador Encargado Gobernación de Cundinamarca|16/12/1995|20/06/1996|1|NA|NA|2010-01-17T17:35:01Z|2010-05-19T20:30:51Z
290|1055|Estatal Secretario de Gobierno Gobernación de Cundinamarca|02/01/1995|11/05/1997|1|NA|NA|2010-01-17T17:35:01Z|2010-05-19T20:30:51Z
113|511|Estatal Miembro Comision Tercera Constitucional de Asuntos Económicos Senado de la República|20/07/1998|13/02/2008|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T20:46:24Z
114|511|Estatal Miembro Comision  Accidental  de Reforma al Sistema Político y Electoral Colombiano  Senado de la República|01/10/2007|13/02/2008|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T20:46:24Z
116|511|Estatal Miembro Comisión de Administracion  Senado de la República|20/07/1998|13/02/2008|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T20:46:24Z
117|511|Estatal Presidente Comision de Seguimiento a Órganos de Control Senado de la República|20/07/2007|13/02/2008|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T20:46:24Z
118|511|Estatal Presidente Federacion Colombiana de Educadores Fecode|01/01/1990|30/12/1994|1|NA|NA|2010-01-17T17:34:59Z|2010-05-19T20:46:24Z
83|451|Estatal Alcalde Municipal Alcaldía de Pamplona|01/01/1983|31/12/1984|1|NA|NA|2010-01-17T17:34:58Z|2010-05-20T15:36:41Z
291|1063|Estatal Asesor Externo De Mercadeo Y Publicidad Florenciana de Licores Ltda|01/01/1991|01/01/2003|1|NA|NA|2010-01-17T17:35:01Z|2010-05-20T22:09:28Z
293|1063|Estatal Asesor Congreso de la República|01/01/1990|01/01/1992|1|NA|NA|2010-01-17T17:35:01Z|2010-05-20T22:09:28Z
294|1063|Estatal Asesor Externo de Mercadeo Y Publicidad Distribuidora de Licores San Agustin|01/01/1993|01/01/2003|1|NA|NA|2010-01-17T17:35:01Z|2010-05-20T22:09:28Z
713|1061|Estatal Secretario de Gobierno Alcaldía Cartagena|01/01/1998|31/12/2000|1|NA|NA|2010-05-21T15:34:48Z|2010-05-21T15:34:48Z
714|14|Otros Servicios Presidente Sindicato Nacional de Trabajadores de la Caja Agraria.|01/01/1992|31/12/1999|1|NA|NA|2010-05-21T15:48:11Z|2010-05-21T15:48:11Z
715|329|Otros Servicios Director Caprecom|01/01/1986|31/12/1989|1|NA|NA|2010-05-21T18:52:08Z|2010-05-21T18:52:08Z
716|329|Estatal Secretario de Fomento y Economía Gobernación de Cundinamarca|01/01/1965|31/12/1965|1|NA|NA|2010-05-21T18:52:08Z|2010-05-21T18:52:08Z
470|4|Educacion y Conocimiento Docente Universidad Cooperativa de Colombia|01/01/1997|01/01/2000|1|NA|NA|2010-01-22T21:05:02Z|2010-05-21T20:06:24Z
362|1234|Otros Servicios Gerente General Ramírez & Orozco International Strategy Consultants|01/04/2004|31/01/1998|1|NA|NA|2010-01-17T17:35:01Z|2010-05-24T21:58:00Z
363|1234|Estatal Viceministra Ministerio de Comercio Exterior|01/08/1991|15/06/1993|1|NA|NA|2010-01-17T17:35:01Z|2010-05-24T21:58:00Z
367|1234|Otros Servicios Gerente General Marta Lucía Ramírez de Rincón y Asociados|30/06/1993|30/12/1996|1|NA|NA|2010-01-17T17:35:01Z|2010-05-24T21:58:00Z
717|13|Estatal Secretario General del Espacio Público Intra|01/01/1992|31/12/1993|1|NA|NA|2010-05-24T22:09:03Z|2010-05-24T22:09:03Z
718|13|Estatal Vicepresidente Comercial Ecosalud|01/01/1996|31/12/1997|1|NA|NA|2010-05-24T22:09:03Z|2010-05-24T22:09:03Z
719|2600|Estatal Cónsul de Colombia en Nueva York Ministerio de Relaciones Exteriores|01/01/1999|06/12/2005|1|NA|NA|2010-05-25T15:33:56Z|2010-05-25T15:33:56Z
720|96|Estatal Director Aeronáutica Civil|01/01/2001|31/12/2005|1|NA|NA|2010-05-25T16:19:26Z|2010-05-25T16:19:26Z
721|96|Servicios Turisticos Presidente ANATO|01/01/2006|31/05/2007|1|NA|NA|2010-05-25T16:19:26Z|2010-05-25T16:19:26Z
722|25|Estatal Junta de Planeación departamental Gobernación de Antioquia|01/01/1986|31/12/1987|1|NA|NA|2010-05-25T18:24:15Z|2010-05-25T18:26:53Z
723|25|Estatal Junta Directiva Beneficiencia Gobernación de Antioquia|01/01/1993|31/12/1994|1|NA|NA|2010-05-25T18:26:53Z|2010-05-25T18:26:53Z
724|25|Servicios Turisticos Miembro Junta Directiva Corporación de Fomento y Turismo de Medellín|01/01/1996|31/12/1997|1|NA|NA|2010-05-25T18:26:53Z|2010-05-25T18:26:53Z
409|1277|Otros Servicios Primera Dama Departamento de Antioquia Gobernacion De Antioquia|01/01/2001|05/05/2003|1|NA|NA|2010-01-17T17:35:02Z|2010-05-25T19:40:39Z
725|811|Estatal Embajador de Colombia en Bélgica Ministerio de Relaciones Exteriores|01/01/1994|31/12/1996|1|NA|NA|2010-05-25T20:46:20Z|2010-05-25T20:46:20Z
726|660|Estatal Viceministro Ministerio de Agricultura|01/01/1978|31/12/1980|1|NA|NA|2010-06-03T19:08:16Z|2010-06-03T19:08:16Z
727|660|Estatal Gobernador Gobernación del Valle del Cauca|31/12/1980|31/12/1981|1|NA|NA|2010-06-03T19:08:16Z|2010-06-03T19:08:16Z
728|660|Estatal Ministro Ministerio de Agricultura|31/12/1981|31/12/1982|1|NA|NA|2010-06-03T19:08:16Z|2010-06-03T19:08:16Z
729|1026|Estatal Secretaria de Educación Gobernación del Valle del Cauca|01/01/1976|31/12/1978|1|NA|NA|2010-06-03T20:42:26Z|2010-06-03T20:42:26Z
730|1026|Estatal Secretaria de Educación Gobernación del Valle del Cauca|01/01/1987|31/12/1989|1|NA|NA|2010-06-03T20:42:26Z|2010-06-03T20:42:26Z
731|580|Editorial e Industria Grafica Gerente Periódico El Siglo|01/01/1963|01/01/1981|1|NA|NA|2010-06-15T19:43:33Z|2010-06-15T19:43:33Z
732|297|Estatal Ministro Ministerio de Agricultura|01/08/1999|01/08/2002|1|NA|NA|2010-06-15T20:25:20Z|2010-06-15T20:25:20Z
733|297|Estatal Gerente Incora|01/01/1998|01/01/1999|1|NA|NA|2010-06-15T20:25:20Z|2010-06-15T20:25:20Z
734|388|Estatal Asesora Ministerio de Comercio Exterior|01/01/1992|31/12/1994|1|NA|NA|2010-06-15T20:34:05Z|2010-06-15T20:34:05Z
735|388|Estatal Asesora Ministerio de Hacienda y Crédito Público|01/01/1990|31/12/1992|1|NA|NA|2010-06-15T20:34:05Z|2010-06-15T20:34:05Z
737|992|Estatal Embajador ante El Salvador Noruega e Islandia Ministerio de Relaciones Exteriores|08/08/1982|31/12/1986|1|NA|NA|2010-06-18T20:35:23Z|2010-06-18T20:35:23Z
738|992|Estatal Ministro Plenipotenciario en Washington Ministerio de Relaciones Exteriores|02/08/1978|07/08/1982|1|NA|NA|2010-06-18T20:35:23Z|2010-06-18T20:35:23Z
309|1182|Educacion y Conocimiento Director De La Corporación Para Investigaciones Biológicas CIB Corporación Para Investigaciones Biológicas CIB|01/09/2002|02/03/2006|1|NA|NA|2010-01-17T17:35:01Z|2010-06-21T19:36:10Z
736|731|Estatal Asistente del secretario de Gobierno de Bogotá Ministerio de Desarrollo|NA|NA|1|NA|NA|2010-06-15T20:45:38Z|2014-04-23T11:01:33Z
311|1182|Educacion y Conocimiento Director Ejecutivo Interino Del Centro Mundial De Investigación y Capacitación En Solución De Conflictos Centro Mundial De Investigación Y Capacitación|04/07/2003|31/12/2003|1|NA|NA|2010-01-17T17:35:01Z|2010-06-21T19:36:10Z
739|1168|Estatal Jefe División Administrativa Empresa de Energía de Amazonas|17/01/1997|18/09/1998|1|NA|NA|2010-06-21T19:43:51Z|2010-06-21T19:43:51Z
740|1168|Estatal Secretario de Obras Públicas Alcaldía Leticia Amazonas|03/01/1995|30/12/1997|1|NA|NA|2010-06-21T19:43:51Z|2010-06-21T19:43:51Z
741|1168|Estatal Secretario de Obras Públicas Gobernación Amazonas|24/08/1994|31/12/1994|1|NA|NA|2010-06-21T19:43:51Z|2010-06-21T19:43:51Z
742|1264|Estatal Coordinador Sisben Gobernación Bolívar|10/02/2004|28/02/2005|1|NA|NA|2010-06-21T21:20:51Z|2010-06-21T21:20:51Z
743|1264|Estatal Director Recursos Humanos Alcaldía María la Baja Bolívar|01/01/1997|01/01/1999|1|NA|NA|2010-06-21T21:20:51Z|2010-06-21T21:20:51Z
